customer_number,berlangganan_deposito
745161,0.0637772357960936
315385,0.01597341578064971
563315,0.06364509518106821
338389,0.030070739305297897
365425,0.09589991357317992
561291,0.06004923179134338
270500,0.07051638321082962
196114,0.2325927767979395
997564,0.04065308883387222
992095,0.5859332172467774
876322,0.499768352270606
276632,0.11580805091156322
560577,0.1545648183974651
680475,0.03135348851938313
930873,0.02939416464906323
555807,0.07394677164038752
946777,0.465397777235638
188093,0.25489191697926494
482963,0.3704214539254414
193273,0.045753314104044866
283090,0.09837043996930867
848119,0.08587143256357099
497484,0.540554910340814
356839,0.06740032183339667
632869,0.03744178069477523
406814,0.05573605676002914
641533,0.04766349201708617
301093,0.16095898634794414
660104,0.376713388124024
780953,0.025220032626508036
340391,0.04894842509119304
784427,0.10285403662557537
338068,0.04613247363351611
329629,0.8029621847434874
113787,0.4698139121420162
203540,0.04297679612595629
651214,0.07361557337766074
201370,0.7854903382855758
476381,0.06600129939697326
915265,0.040806533265370926
474798,0.574768069127784
719689,0.024805827142660813
412655,0.08953522257212698
277752,0.06430401351414852
802606,0.05360677724248659
125987,0.6774702293225432
658738,0.03913022972589542
889189,0.04810721163166927
706482,0.09529089010623489
531267,0.3324808737135049
942505,0.10377437665866125
482784,0.03156231843493001
939997,0.038945846713335175
377166,0.3972332919917558
231926,0.049480352530518315
176651,0.15134670036424874
257866,0.368911646211251
611931,0.026454999443335996
366275,0.04002069730398676
191757,0.03847245435575239
226569,0.5056249069215116
326799,0.07334118827337067
596151,0.16817448554511208
883193,0.3113755337152549
484656,0.3499807121862104
591478,0.03242588410592769
644854,0.2256639529947148
941581,0.07426323306971432
970704,0.052613851589235705
671104,0.03285666667058577
605449,0.2452601440852465
714827,0.05513411467923387
573043,0.7286562080186733
113680,0.05230113613998276
123503,0.06371764601305258
346346,0.06657806744608588
951809,0.1112136059704008
615098,0.06786013789209282
699715,0.032230761544504175
840866,0.09605976577752576
266799,0.03067718654236557
317131,0.11624549951001545
742332,0.3148166124268648
699479,0.06459354684947953
805118,0.3430556543265821
558782,0.03450337614870202
508840,0.03369343022460654
906755,0.1448699113470277
193533,0.04531821447102124
772363,0.03355858309352848
547284,0.04205624076212493
520405,0.04244025687464922
365655,0.15820561499589245
662595,0.689454594944491
468769,0.071233012402586
291644,0.043803708342224155
731503,0.40093267778060154
594134,0.049076322157206066
128805,0.07518676853775082
887876,0.05681015900079177
563616,0.055052407117130664
212992,0.07103828064451889
616978,0.024415950757309797
263193,0.03863656117705554
770567,0.05192804643596121
761233,0.042651845578751055
354673,0.059239875128561485
727914,0.027417617964494777
632569,0.05958803723007467
129143,0.06358928627891897
114071,0.0359514668199866
357009,0.02470578109671833
425626,0.05001689442466366
948230,0.32459616871439934
853830,0.036668905566227844
400981,0.06898863778282278
639476,0.8583541250139375
502379,0.05098597632785652
687983,0.03416140543213162
275643,0.05596973397613798
237839,0.0679893833344879
239402,0.3949395084939831
514148,0.06383308613329312
655574,0.06524655137922085
424505,0.03805941763806412
261742,0.35284805624497406
830778,0.07233659516737322
307564,0.0764439267903126
181282,0.42686863606160375
579268,0.41098866375710513
517628,0.07111798115592077
311591,0.06440746144922642
407559,0.09366101636673516
951533,0.07180773749080277
721635,0.04244517865108881
850812,0.4071661856836603
107682,0.04264861738286024
666748,0.05730741917983564
741527,0.1675337824947122
142367,0.041111059251364844
462241,0.23164563433865637
774990,0.05347324815721838
136689,0.03894890669028869
164173,0.034001524489201615
804037,0.034109206885117184
457631,0.039682556427902534
791214,0.06311237994313294
878170,0.032696536332445264
903342,0.06063202105852311
906625,0.047261163806640166
198012,0.05533874348123979
423121,0.20361041531346666
156421,0.04218037374997281
889223,0.04985953595828448
791237,0.06506068512632186
384223,0.06600118173610198
920888,0.05239223754193875
376661,0.03473695373410772
519558,0.08676830958490672
509405,0.04701281393842959
791661,0.05376621611266272
838833,0.07515392368845418
825702,0.030893230125379326
283713,0.06680644439431363
108910,0.03793544531175122
273331,0.050836981113658995
261172,0.05860203666257393
761571,0.7215608585928067
557998,0.023474986450071796
703637,0.038805740503343907
160766,0.04425693720481476
292105,0.1429536485136063
629895,0.03801065967371858
774393,0.03954624608329664
823228,0.031601572815273316
760033,0.06166249100889724
964709,0.043207113710310156
961596,0.1290389416854201
261557,0.028741020674463425
398386,0.05880627607869373
277847,0.07348828904774149
347117,0.06101653022588749
509511,0.031390172955092485
135224,0.08128955748584236
774196,0.05686756710730698
792898,0.04039998304681768
146314,0.058803850948422956
988194,0.08608323068486054
395927,0.0361520634742039
327809,0.06420440849750383
736873,0.5817525569119789
516580,0.29236086457354804
985329,0.06757793833453343
558567,0.0512955749048611
925730,0.3631242524573031
164744,0.050984954429714666
503998,0.03764415385118175
282684,0.05869093718448086
808384,0.05687565514846878
677653,0.2611616523354795
257897,0.09031961469553643
218317,0.22148728081588845
559583,0.03447202021881401
702925,0.0811234796395877
398657,0.056891511040015254
487712,0.038295098362775636
581840,0.06529344756052527
962115,0.058745047178210524
382155,0.08132208472709646
741023,0.20951942783786262
935298,0.051113031242382714
757002,0.0751171165754006
141073,0.12499493681273087
260333,0.04318314614306604
874774,0.06518006035833074
588209,0.10755449681446501
235081,0.04713728266380444
107084,0.34972179690595684
776069,0.042947888551642395
172979,0.08116811719096609
908725,0.08085737040694391
766796,0.06519707128497208
780310,0.10579818747381667
819765,0.04907705514168563
430225,0.06482044103166705
932885,0.054284601081908905
282265,0.37286685373934636
260373,0.03541190419619571
321170,0.04775253400051484
290568,0.04041424432288493
556679,0.0904271848843189
103617,0.029010223426137887
293186,0.039801780014809086
552893,0.5756302667720381
518121,0.1321914998899542
613049,0.055826066219041875
687696,0.10810215388977107
711788,0.11108107449116317
431456,0.34343536519629236
875671,0.01989065923605108
484021,0.030063880386043566
236313,0.017679974855089105
622396,0.05479388421669092
823381,0.03874987084389021
187789,0.05501732691909356
839701,0.026795317779770067
685317,0.05926851694126378
677132,0.08382547699588233
121744,0.05649908231232448
219806,0.07414794532780987
919629,0.7559133860620044
888312,0.03637791890376837
892436,0.0554284926257912
452788,0.036692121939294844
163672,0.06662467835637317
815566,0.09709334696217199
598304,0.05871904846258747
102554,0.1309028385643542
742910,0.06211654146761191
764844,0.10175019309489432
416635,0.03409372074501609
350848,0.05362533670785615
470818,0.13458883069118568
112219,0.12508599852729646
777822,0.06379136997725562
830386,0.03626981931138319
268295,0.04499157912770409
588958,0.023949120382319656
376112,0.14039392394275008
514275,0.05170882109900629
625874,0.09665976267470755
525295,0.40985495289719825
503410,0.06529354566117596
663505,0.31193678219474164
634361,0.036249502258479234
769693,0.12498612053109916
721139,0.4275965185308096
663983,0.04453333705011354
779566,0.05756856764845027
284570,0.019505675324276727
338882,0.03131800708082197
364089,0.04760885736564361
624286,0.04431660272171853
193216,0.031099563143901894
323768,0.05413519004812287
168181,0.03812741248780623
616794,0.5738169439295947
396977,0.31207074602532464
538185,0.04876036569869422
526965,0.025051446388373585
733420,0.059802740244510946
782369,0.049404376810852205
599377,0.038231051750456706
758934,0.05613116502924797
301650,0.5949423884122889
250423,0.291155082904901
792025,0.037358426049310084
167555,0.03536754810798053
473616,0.13149228247241723
489903,0.22246091061523968
451261,0.07501152182546443
961710,0.4952575170899224
206927,0.37172161230379475
976333,0.5221093056558337
212032,0.03548431460707695
483343,0.04345338576128981
966042,0.051162455920610084
350008,0.036463587573015356
671255,0.09631868234476733
722566,0.04200068152410611
110031,0.06337556547922703
362821,0.04072901068346962
809080,0.05066663427611817
830009,0.047891228938760605
415836,0.03725855518680446
809321,0.038270727054547364
919932,0.03745924319062792
900638,0.34682292661552416
292525,0.06826868888005912
377981,0.051161570898362506
145291,0.3942426363748822
315570,0.06733836623690986
634587,0.031114531065690114
504885,0.05036005256157389
590261,0.05644516588276259
757109,0.07389630380700701
680181,0.06246607170327861
851343,0.03771321710694255
353504,0.06889992428120037
255646,0.41922505189508424
760419,0.06473794472810461
683943,0.11826430552817746
175460,0.26272085865309597
904416,0.0706783377275197
627698,0.038975940150609255
330021,0.09250975586906486
249346,0.4699746361107046
826346,0.06078091173301988
220053,0.8389870494458128
570394,0.02876879882578768
421228,0.054661203868333286
628649,0.04902355826951823
104061,0.032968258120890194
155920,0.042283324368114196
712901,0.04856922496894525
721599,0.04100542056599921
511978,0.5547271945005597
511452,0.06077698079988298
105174,0.04144025777001459
136226,0.04957916984619445
699591,0.0479134730790204
419037,0.034200980599962606
876037,0.6072535885833543
362559,0.035333964462253974
291680,0.3894520282223802
733338,0.038226584695230915
439891,0.34465357248143763
208916,0.06133874641782352
227745,0.039904845980360995
504364,0.04000459904468076
292595,0.03837957007920167
717721,0.09482405046239065
366168,0.05218688732057964
910012,0.12880711662991176
268179,0.035360410007422356
621760,0.11005665746934766
975254,0.03932631828112736
788683,0.32774764494442526
923077,0.051944091016558135
547388,0.32649754718393287
773048,0.13216997803082273
944699,0.06081621208141973
789430,0.09443954297647192
502477,0.03577648389134862
875944,0.23315909194179865
325272,0.0305124146146303
228527,0.06136866002941373
781482,0.14445043262516127
667867,0.6921477994550057
367892,0.043061581457296313
136584,0.05651233092108093
291901,0.06348345186784633
349743,0.03257018106628808
861705,0.031148853584052272
566659,0.0399563398372204
512030,0.027765578440874537
914268,0.057262774100580505
642152,0.051349408510032765
426463,0.04218331305061743
511344,0.04085917358416939
921066,0.11363876778564055
985584,0.04189393537663756
661083,0.1365737268020087
996114,0.2378164499496465
387514,0.06820428721899664
381528,0.037477273628667436
162961,0.03672008953476281
555013,0.034494111501804516
535152,0.3815565495660905
475115,0.05887090856132606
935447,0.06621333712508673
843198,0.04003675670457285
631515,0.040862735113579594
622904,0.043395891181865924
145988,0.05079741041640394
959390,0.05827101438850425
907198,0.04052490431027868
487453,0.07223618240401708
800533,0.37425159650832585
476283,0.06811564111629191
343972,0.5122825147888235
741149,0.19977617587258936
245990,0.06567714874262905
165516,0.1066736729569284
874280,0.061155565941336885
678128,0.3049054164788233
554259,0.05956780765869921
852922,0.05863806238846148
186697,0.044424322769600164
774948,0.040554674264011874
316189,0.07145117101904724
556867,0.05797919813070512
519834,0.11438793380856042
386427,0.0860936913073687
508180,0.048262642951398975
431624,0.06096021378919029
898887,0.052622586357678997
882939,0.06537598030705277
470949,0.4914502859135167
223051,0.05650021537854059
483352,0.2559024215238042
158992,0.07542038312226504
900835,0.15772083982812607
483440,0.032354397910305165
775866,0.038093453291321445
138479,0.0484749769675889
456408,0.11101134582271306
439842,0.03265848162756782
593003,0.04919756197946194
641365,0.10714305502987186
733316,0.05264892584769334
194454,0.06661753605693985
304062,0.05220148366060245
425695,0.026631169015947427
533038,0.02907806302613778
184894,0.049089499571087256
555385,0.3979412097908327
922638,0.02335612111175069
688754,0.037371020570194154
399874,0.07017557070071348
929291,0.043992154041940214
568532,0.18997051054466516
842824,0.03953238253548022
764804,0.5208375696098647
979210,0.8007453192773331
203367,0.05883461145394999
721106,0.021195358056453985
431805,0.038157896871623326
148561,0.07107672085253841
155910,0.06545994450406914
719584,0.06383572577216086
547841,0.03457768007869844
370363,0.06951988196841224
987459,0.3520792069539916
524623,0.029460944521521606
318506,0.04938879103317483
738065,0.15650599252474337
536910,0.060065029098564926
113505,0.04467117830335093
528115,0.03285474069336003
998104,0.04296472285721825
701941,0.06509423930538388
600765,0.09191385517048627
912236,0.031440900654383604
715343,0.055556747145030144
169560,0.0637190816606376
982541,0.0476481051053298
954441,0.06671131597463868
505052,0.3221448251378083
161650,0.06279672285592208
679545,0.14741991724705997
529279,0.05667635633350725
332491,0.19105584801096206
423585,0.6572720425652884
285703,0.021032103888109745
943858,0.041826126381611796
934020,0.053865200996526065
127458,0.06763230284204945
477970,0.04075568264048913
790396,0.13357640966164502
798212,0.05763954290462522
143358,0.05885705163041009
738403,0.04369085432433667
943637,0.10080280478071661
747813,0.04125465454184802
594268,0.06010972130011547
111832,0.0285394124845751
452341,0.07009159463614431
613068,0.7635507421125222
480200,0.026455494858348822
116804,0.05693912493065755
242523,0.10937375876234307
202576,0.24847758905122638
630895,0.053695240991715
376354,0.12251322650984534
372225,0.04157214040110175
476713,0.6502166973513227
627363,0.09922601869587924
853093,0.06205343026636651
362776,0.0948650979797712
954885,0.04258062012198075
676826,0.12171421790979152
387586,0.7669563852878246
296504,0.22918563389492974
579583,0.0419664693727393
206907,0.6612160769527445
803662,0.02432519254097801
722665,0.03907599834088274
973640,0.04573759681445272
532815,0.0712743601023507
259070,0.062193933774000267
159704,0.034403388899986155
990664,0.11024393233907437
312624,0.04743090183160212
613697,0.03385535204637685
783332,0.05568051830144554
772131,0.20006758473222402
626397,0.12618637967221366
432438,0.05618376327652272
360201,0.17048835012660865
884791,0.0545556007092004
784121,0.029851489728379806
621563,0.034854739885233826
773517,0.10889032670337709
596094,0.07202331276101621
339244,0.06289145768450333
829911,0.04596598855441925
598316,0.20030702246048243
189458,0.029553501672356212
823422,0.03201093616679299
104967,0.0566504491614896
331844,0.03303069275929967
405309,0.05644570235783579
515004,0.04273789700227504
877246,0.06410348637977216
574715,0.03169371631492106
859845,0.04644356045767771
113391,0.048042976325044943
122758,0.05320106459337874
710696,0.4814925468378607
391468,0.0403630082977607
669517,0.03021049148297982
985862,0.034137665211817395
634561,0.054964540741968076
782111,0.056306154785870574
916633,0.06725017255770104
434053,0.04299746104945042
739961,0.04560047966128905
961165,0.02832768160110551
384901,0.03230721136248291
337796,0.028589349172753242
181668,0.0561796400290421
685269,0.03517396129458522
226249,0.14335589823940625
237906,0.49284955655802665
905164,0.06172767772986369
243348,0.05887829385608582
355221,0.046814302778427304
741014,0.0561008363123783
634162,0.17137957635984108
829267,0.03549972865629687
511632,0.08308440585877638
339174,0.06392962013568727
656992,0.0477723769734158
275191,0.03182134414712025
108926,0.1260339551886755
910538,0.03661352812825424
218542,0.0401869577469299
271838,0.05755933733760511
779496,0.07159416142990492
863441,0.04584289938457672
623121,0.10861596143856143
902757,0.14392643114596204
269790,0.0824101221557868
543630,0.03647140748193183
719944,0.36558493019760785
793652,0.060773355586694736
312255,0.04215206273592875
378575,0.05590972583768225
738702,0.0367636435495214
376044,0.0780574277738749
987982,0.05201370630922957
151938,0.10310551604631069
834468,0.05667029524265771
375431,0.06313387470393386
565905,0.059661641146593385
976179,0.05986877117812496
248338,0.036238819528016115
691635,0.09494237326137529
235231,0.07038057860915178
408460,0.03323252787722699
246485,0.058991187513904496
842822,0.24757756942990866
654204,0.0321614747104657
993495,0.03688231116546306
448062,0.06670849542078756
758525,0.028829242926826384
393125,0.04442663930143939
878284,0.6409913109227592
607521,0.04604830578616061
149654,0.19891844880904613
452703,0.17745852209481636
154128,0.026611751486827057
871565,0.03065749190046647
428066,0.036527432507358244
815201,0.055514188746666436
305739,0.035953119171485706
959156,0.2394779961199876
609625,0.08560501005762478
660734,0.03766741681393898
440396,0.05859255841994286
816923,0.46986322489610494
282232,0.058985444205528634
255688,0.05177066174620909
913695,0.03283521503555057
499950,0.03252407366175581
756911,0.055005846708928816
330524,0.05981193094288728
732539,0.06720621819045329
517668,0.030413688912704157
744812,0.03494074327746856
353231,0.07051169459909748
665014,0.06233821690577766
236358,0.055509774265603995
306780,0.03577596760237422
680302,0.10709893401790486
237672,0.08767516504646808
349135,0.03406006531158161
350626,0.05804874292893312
722005,0.04023945787896428
543884,0.08709168069195056
417860,0.18471791694262701
884523,0.12146172121972855
769775,0.8330250169451572
216516,0.030262865465180987
849763,0.04802673898405771
129978,0.0573067858090343
385873,0.1297498189538793
166015,0.2891102055891807
539837,0.35419957794062795
340729,0.042738083847221366
817019,0.051289902745223936
518359,0.03663272739985855
890386,0.034587407710404305
357487,0.05960925681749642
810870,0.5148367346473034
884822,0.0687692651373204
626494,0.030374757839637227
822487,0.05643822081142703
979979,0.2925667163217313
201017,0.0352906664283903
631627,0.15323471153231874
790135,0.08283947838331301
236296,0.05514214936994812
917110,0.059392083096762596
668342,0.06496715339654899
538537,0.06886895820313778
803156,0.31275256873610097
798276,0.02713131530291498
808968,0.13948051548283497
233445,0.10331549329230261
878457,0.038809358303368575
257589,0.048747754810007524
620716,0.7699776395194573
492307,0.08034250174564385
914249,0.06162682145348339
814795,0.05155324887183089
223327,0.09413663771947588
999666,0.052698999357013235
232597,0.038749506282869106
732847,0.03650754046170863
797579,0.39378668287032575
238331,0.03748481686228275
344632,0.06662931652253228
678360,0.5704662841359708
873791,0.106407385108714
972455,0.263378723103931
697697,0.0912810593984817
995909,0.057938666422426996
220057,0.13001440431970357
776053,0.05648527631640738
229253,0.04517627335050449
404191,0.04745781082606923
175798,0.06429271330770596
305320,0.04951662378345011
963293,0.06431172350540922
494345,0.16130441440127918
796487,0.021795184021219237
902844,0.025159944980050485
979285,0.06134125807264038
236894,0.07231628139511209
996596,0.04530539263874829
496284,0.035887248322670956
406779,0.02078765295948544
838391,0.15623877434799094
609622,0.06241005544353755
524636,0.06928912494468387
632879,0.0502432913217051
880775,0.0535660480173273
625921,0.05782926451804461
953770,0.06979187203418993
885556,0.06064328035132627
240908,0.3475590659142438
418944,0.05267965662531336
278104,0.12416935805078383
637269,0.2658030508340064
440836,0.15475353061398428
343235,0.029812859451236844
990724,0.046152465228421514
418601,0.05150058239187542
548858,0.309663613977238
974002,0.03089427286774571
217566,0.028044268977037875
240047,0.05768951343110382
980393,0.12354932219993378
817291,0.06330408917047095
256451,0.42028817026834614
516430,0.029115990976814655
942895,0.03912792786949999
264370,0.10232797696958366
451367,0.02467322431505035
240715,0.07125680056111779
964667,0.6595303956985672
206119,0.09550139458790835
627723,0.06329421003168971
323589,0.16415890946773276
898537,0.05295621251525819
221875,0.37610972918003016
771612,0.05581093144083678
417966,0.028127112963086676
229594,0.034790989376112004
347237,0.06494706426417513
720756,0.023171095143942312
359387,0.046109462988604764
502282,0.05860146376237191
707891,0.1441082433626375
701641,0.3869473134995061
911058,0.044385345985446065
778648,0.06079791487506762
150740,0.03476759082784762
726459,0.03055349040259589
352835,0.07643379680612959
998199,0.03253591531975802
537770,0.04030895738544387
913598,0.09134980605060193
424160,0.038192507384187634
891122,0.032226825354283055
285053,0.0593124798518976
180572,0.06641683577527158
431017,0.09924631460803428
623249,0.03278336156271745
268030,0.6011975300063674
733656,0.042519913957334954
472161,0.03791478002216946
105251,0.43643231339434874
702364,0.06338575986075565
406237,0.028261858712169397
284252,0.6394896876683493
422300,0.04249841158654177
206226,0.08989073064437332
112294,0.06146717619018175
506467,0.06741742076347838
779201,0.04316513312360414
177181,0.06910062767983119
739077,0.10079713261858322
780166,0.2747352626451921
715140,0.04673064163316554
987739,0.03541492736627907
610130,0.041780051248826215
346603,0.030969180590975736
396122,0.07018060421289872
362859,0.4407712142172161
122466,0.14297386889429503
505563,0.09768671914340402
208188,0.06330913129668801
105897,0.04073669792112049
936345,0.09127665373834509
611401,0.04697202837059051
893527,0.27504714502076427
278044,0.036318338383437204
507638,0.031007971553501816
684265,0.07830454063736918
953274,0.033380537130726855
903090,0.11695821721446131
550553,0.37785164949561445
780792,0.14411802756328784
774879,0.06776239900811115
412912,0.045808060281732836
888346,0.05094488598481397
655159,0.05596119298824485
417003,0.05937331361477304
801696,0.029922689968425707
812223,0.12008645241041417
180807,0.03827236308931677
776141,0.04616232577837809
438243,0.33235439995900296
345123,0.04175238619429727
217136,0.09962229387064742
668640,0.06666966636798886
584534,0.02828961129830929
951542,0.11552585741355788
400005,0.346769163546714
292800,0.16746258616445434
427255,0.10528315483833602
478722,0.03193012212064787
334717,0.037172160210360954
959754,0.5337408123532024
349631,0.2836666618115524
660768,0.03855643835516234
551886,0.06313792229787478
103390,0.07093090980627634
480980,0.07909893529222166
504579,0.7743507512425619
861856,0.058598829481265484
154287,0.6723495038740642
972101,0.03610215496500454
855398,0.13383395284630445
672857,0.03809251374895349
353344,0.030401868470866907
902979,0.7633541606178598
665115,0.09034916315838078
537589,0.06136121121825605
299325,0.07207437621791693
238839,0.07124957906612636
660438,0.049529418102201454
497205,0.04618363390594892
437779,0.04516916915815146
332773,0.10607196019599524
597293,0.05473289817938675
817638,0.15006449517651296
216981,0.054043438726771725
580720,0.05475479810093901
128262,0.058546374589557366
547771,0.04701487813264796
274688,0.06224288522263528
437111,0.26440993152060577
603592,0.3690224008553853
331864,0.06340497217268214
132021,0.060924543591101166
184088,0.026796346293293544
429547,0.05020061641458933
795809,0.23120618089891537
663319,0.04771504576777983
349035,0.05811489939930498
331143,0.07526530031140524
394480,0.14407613571767414
985330,0.03272439924526052
370460,0.06817951493602604
202413,0.1301964711199439
648274,0.0355513390995855
436176,0.03740199200609859
197958,0.0320240318791005
926576,0.035905738689764495
222881,0.059102831927526724
